FORMATTED_ID	Series	SMILES	H3D Batch Number	Enzyme	MOD	IC50	Substrate 1	Substrate 1 Concentration	Substrate 2	Substrate 2 Concentration	RESULT_DATE	COMPLETED_DATE
H3D-014899	SFK59	NC1CCN(CC1)C(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1cccc(c1)C(=O)N1CC(O)C1	H3D-014899-01	PvPI4KB		0.00742	ATP	10	PI	110	2021/05/02	2021/05/02
H3D-014899	SFK60	NC1CCN(CC1)C(=O)c1cccc(c1)-c1ccc2ncc(n2n1)-c1cccc(c1)C(=O)N1CC(O)C1	H3D-014899-01	PvPI4KB		0.00472	ATP	10	PI	110	2021/05/02	2021/05/02
H3D-014917	Compound III	CC(C)(O)C(=O)N1CCC(=CC1)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-014917-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2023/02/02	2023/02/02
H3D-014917	Compound III	CC(C)(O)C(=O)N1CCC(=CC1)c1ccc2nccc(c2n1)-c1ccnc(c1)C(F)(F)F	H3D-014917-01	PvPI4KB		0.0419	ATP	10	PI	110	2023/04/19	2023/04/19
H3D-014933	Compound III	FC(F)(F)c1ccc(cn1)-c1ccc2nccc(c2n1)O[C@@H]1CCNC1	H3D-014933-01	PvPI4KB		0.0116	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-014933	Compound III	FC(F)(F)c1ccc(cn1)-c1ccc2nccc(c2n1)O[C@@H]1CCNC1	H3D-014933-01	PvPI4KB		0.0103	ATP	10	PI	110	2022/04/11	2022/04/20
H3D-014933	Compound III	FC(F)(F)c1ccc(cn1)-c1ccc2nccc(c2n1)O[C@@H]1CCNC1	H3D-014933-01	PvPI4KB		0.0334	ATP	10	PI	110	2022/04/12	2022/04/20
H3D-014978	Compound III	FC(F)(F)c1ccc(cn1)-c1ccc2nccc(c2n1)NCC1CCNCC1	H3D-014978-01	PvPI4KB	>	1	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-014978	Compound III	FC(F)(F)c1ccc(cn1)-c1ccc2nccc(c2n1)NCC1CCNCC1	H3D-014978-01	PvPI4KB		1.05	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-014978	Compound III	FC(F)(F)c1ccc(cn1)-c1ccc2nccc(c2n1)NCC1CCNCC1	H3D-014978-01	PvPI4KB		1.96	ATP	10	PI	110	2023/04/20	2023/04/25
H3D-015000	Compound III	NC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015000-02	PvPI4KB		0.593	ATP	10	PI	110	2023/02/22	2023/04/04
H3D-015000	Compound III	NC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015000-02	PvPI4KB		0.0469	ATP	10	PI	110	2023/02/10	2023/04/04
H3D-015000	Compound III	NC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015000-02	PvPI4KB		0.536	ATP	10	PI	110	2023/03/19	2023/04/25
H3D-015000	Compound III	NC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015000-02	PvPI4KB		0.548	ATP	10	PI	110	2023/04/03	2023/04/04
H3D-015067	Compound III	N[C@H]1CCN(C1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015067-01	PvPI4KB	>	1	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-015067	Compound III	N[C@H]1CCN(C1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015067-01	PvPI4KB		1.2	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-015067	Compound III	N[C@H]1CCN(C1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015067-01	PvPI4KB		1.44	ATP	10	PI	110	2023/04/20	2023/04/25
H3D-015132	Compound III	N[C@@H]1CCN(C1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015132-01	PvPI4KB	>	1	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-015132	Compound III	N[C@@H]1CCN(C1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015132-01	PvPI4KB		0.854	ATP	10	PI	110	2021/05/29	2021/06/22
H3D-015132	Compound III	N[C@@H]1CCN(C1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015132-01	PvPI4KB		1.75	ATP	10	PI	110	2023/04/27	2023/04/27
H3D-015212	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015212-01	PvPI4KB		0.117	ATP	10	PI	110	2021/12/08	2021/12/09
H3D-015212	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015212-01	PvPI4KB		0.233	ATP	10	PI	110	2021/12/09	2021/12/10
H3D-015212	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015212-01	PvPI4KB		0.0128	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015212	Compound III	CN1CCC(CC1)Nc1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015212-01	PvPI4KB		0.00716	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015270	Compound III	NCC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015270-01	PvPI4KB		0.0236	ATP	10	PI	110	2021/12/08	2021/12/09
H3D-015270	Compound III	NCC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015270-01	PvPI4KB		0.155	ATP	10	PI	110	2021/12/09	2021/12/10
H3D-015270	Compound III	NCC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015270-01	PvPI4KB		0.141	ATP	10	PI	110	2021/12/10	2021/12/13
H3D-015270	Compound III	NCC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015270-01	PvPI4KB		0.0148	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015270	Compound III	NCC1CCN(CC1)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015270-01	PvPI4KB		0.0343	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015656	"Pyrimido[1,2-a]benzimidazole"	FC(F)(F)c1ccc(cc1)C1=CC(=O)N2C(=N1)N(Cc1cccc(c1Cl)Cl)c1ccccc12	H3D-015656-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/23
H3D-015656	"Pyrimido[1,2-a]benzimidazole"	FC(F)(F)c1ccc(cc1)C1=CC(=O)N2C(=N1)N(Cc1cccc(c1Cl)Cl)c1ccccc12	H3D-015656-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/12
H3D-015656	"Pyrimido[1,2-a]benzimidazole"	FC(F)(F)c1ccc(cc1)C1=CC(=O)N2C(=N1)N(Cc1cccc(c1Cl)Cl)c1ccccc12	H3D-015656-01	PvPI4KB	>	10	ATP	10	PI	110	2022/09/09	2022/09/09
H3D-015657	"Pyrimido[1,2-a]benzimidazole"	Clc1cccc(c1Cl)CN1C2=NC(=CC(=O)N2c2ccccc21)c1ccc(cc1)C#N	H3D-015657-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/23
H3D-015657	"Pyrimido[1,2-a]benzimidazole"	Clc1cccc(c1Cl)CN1C2=NC(=CC(=O)N2c2ccccc21)c1ccc(cc1)C#N	H3D-015657-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/12
H3D-015658	"Pyrimido[1,2-a]benzimidazole"	Clc1cccc(c1Cl)CN1C2=NC(=CC(=O)N2c2ccccc21)N1CCOCC1	H3D-015658-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/23
H3D-015658	"Pyrimido[1,2-a]benzimidazole"	Clc1cccc(c1Cl)CN1C2=NC(=CC(=O)N2c2ccccc21)N1CCOCC1	H3D-015658-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/12
H3D-015659	"Pyrimido[1,2-a]benzimidazole"	Clc1cccc(c1Cl)CN1C2=NC(=CC(=O)N2c2ccccc21)Nc1ccc(cc1)C#N	H3D-015659-01	PvPI4KB	>	10	ATP	10	PI	110	2021/08/15	2021/11/12
H3D-015669	AZD0156	COc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015669-01	PvPI4KB		0.00275	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015669	AZD0157	COc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015669-01	PvPI4KB		0.0033	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-015670	AZD0158	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)O	H3D-015670-01	PvPI4KB		0.00431	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015670	AZD0159	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)O	H3D-015670-01	PvPI4KB		0.00303	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015671	AZD0160	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)F	H3D-015671-01	PvPI4KB		0.0104	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015671	AZD0161	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)F	H3D-015671-01	PvPI4KB		0.0337	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015672	AZD0162	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1F	H3D-015672-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015672	AZD0163	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1F	H3D-015672-01	PvPI4KB		0.0036	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015672	AZD0164	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1F	H3D-015672-01	PvPI4KB		0.00125	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-015673	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1F	H3D-015673-01	PvPI4KB		0.00043	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015673	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-015673-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015673	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-015673-02	PvPI4KB		0.00125	ATP	10	PI	110	2023/06/19	2023/06/19
H3D-015673	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-015673-02	PvPI4KB		0.00269	ATP	500	PI	200	2023/06/19	2023/06/19
H3D-015673	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-015673-02	PvPI4KB		0.00106	ATP	10	PI	110	2023/06/20	2023/06/20
H3D-015673	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-015673-02	PvPI4KB		0.00297	ATP	500	PI	200	2023/06/20	2023/06/20
H3D-015673	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccnc1C	H3D-015673-02	PvPI4KB		0.00204	ATP	10	PI	110	2023/06/21	2023/06/21
H3D-015674	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)NCCN1CCOCC1	H3D-015674-01	PvPI4KB		0.0051	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015674	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)NCCN1CCOCC1	H3D-015674-01	PvPI4KB		0.0347	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015674	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)NCCN1CCOCC1	H3D-015674-01	PvPI4KB		0.0163	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-015674	PI4K_ImQn	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)NCCN1CCOCC1	H3D-015674-01	PvPI4KB		0.00106	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-015675	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)OCCN1CCOCC1	H3D-015675-01	PvPI4KB		0.0906	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-015675	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)OCCN1CCOCC1	H3D-015675-01	PvPI4KB		0.0492	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-015676	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(=O)NCCN1CCOCC1	H3D-015676-01	PvPI4KB		0.0491	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015676	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(=O)NCCN1CCOCC1	H3D-015676-01	PvPI4KB		0.0493	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015677	AZD0156	CN1CCN(CC1)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015677-01	PvPI4KB		0.0742	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-015677	AZD0156	CN1CCN(CC1)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015677-01	PvPI4KB		0.0116	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-015677	AZD0156	CN1CCN(CC1)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015677-01	PvPI4KB		0.365	ATP	10	PI	110	2021/08/09	2021/08/18
H3D-015677	AZD0156	CN1CCN(CC1)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015677-01	PvPI4KB		0.00426	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-015677	AZD0156	CN1CCN(CC1)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015677-01	PvPI4KB		0.35	ATP	10	PI	110	2022/02/23	2022/03/03
H3D-015677	AZD0156	CN1CCN(CC1)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015677-01	PvPI4KB		0.00124	ATP	10	PI	110	2022/02/26	2022/03/04
H3D-015678	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-015678-01	PvPI4KB		0.0447	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015678	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(=O)N1CCNCC1	H3D-015678-01	PvPI4KB		0.0536	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015679	AZD0156	CN(C)C(=O)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015679-01	PvPI4KB		0.213	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015679	AZD0156	CN(C)C(=O)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015679-01	PvPI4KB		0.408	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015680	AZD0156	COc1ncc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015680-01	PvPI4KB		0.00614	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015680	AZD0156	COc1ncc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015680-01	PvPI4KB		0.00272	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015681	AZD0156	CN1C=C(C=CC1=O)c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015681-01	PvPI4KB		0.0987	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015681	AZD0156	CN1C=C(C=CC1=O)c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-015681-01	PvPI4KB		0.278	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015682	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cnccc1C	H3D-015682-01	PvPI4KB		0.0249	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015682	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cnccc1C	H3D-015682-01	PvPI4KB		0.0316	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015683	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)C1=CN(CCO)C(=O)C=C1	H3D-015683-01	PvPI4KB		0.00347	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015683	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)C1=CN(CCO)C(=O)C=C1	H3D-015683-01	PvPI4KB		0.00514	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015684	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C(C)(C)O	H3D-015684-01	PvPI4KB		0.00906	ATP	10	PI	110	2021/07/05	2021/07/10
H3D-015684	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C(C)(C)O	H3D-015684-01	PvPI4KB		0.00642	ATP	10	PI	110	2021/07/08	2021/07/10
H3D-015685	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C(F)(F)F	H3D-015685-01	PvPI4KB		0.00984	ATP	10	PI	110	2021/06/19	2021/07/10
H3D-015685	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(nc1)C(F)(F)F	H3D-015685-01	PvPI4KB		0.0266	ATP	10	PI	110	2021/06/26	2021/07/10
H3D-015686	Compound III	N[C@H]1CN(C[C@@H]1O)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015686-01	PvPI4KB		0.191	ATP	10	PI	110	2021/12/08	2021/12/09
H3D-015686	Compound III	N[C@H]1CN(C[C@@H]1O)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015686-01	PvPI4KB		0.374	ATP	10	PI	110	2021/12/09	2021/12/10
H3D-015686	Compound III	N[C@H]1CN(C[C@@H]1O)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015686-01	PvPI4KB		0.165	ATP	10	PI	110	2021/12/10	2021/12/13
H3D-015686	Compound III	N[C@H]1CN(C[C@@H]1O)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015686-01	PvPI4KB		0.215	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015686	Compound III	N[C@H]1CN(C[C@@H]1O)c1ccnc2ccc(nc12)-c1ccc(nc1)C(F)(F)F	H3D-015686-01	PvPI4KB		0.0884	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015749	Compound III	COc1ccc(cn1)-c1ccc2nccc(c2n1)N[C@@H]1CCNC1	H3D-015749-01	PvPI4KB		0.0472	ATP	10	PI	110	2021/12/08	2021/12/09
H3D-015749	Compound III	COc1ccc(cn1)-c1ccc2nccc(c2n1)N[C@@H]1CCNC1	H3D-015749-01	PvPI4KB		0.186	ATP	10	PI	110	2021/12/09	2021/12/10
H3D-015749	Compound III	COc1ccc(cn1)-c1ccc2nccc(c2n1)N[C@@H]1CCNC1	H3D-015749-01	PvPI4KB		0.121	ATP	10	PI	110	2021/12/10	2021/12/13
H3D-015749	Compound III	COc1ccc(cn1)-c1ccc2nccc(c2n1)N[C@@H]1CCNC1	H3D-015749-01	PvPI4KB		0.13	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-015749	Compound III	COc1ccc(cn1)-c1ccc2nccc(c2n1)N[C@@H]1CCNC1	H3D-015749-01	PvPI4KB		0.069	ATP	10	PI	110	2021/12/18	2021/12/18
H3D-016054	AZD0156	CN(C)CCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016054-01	PvPI4KB		0.0145	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016054	AZD0156	CN(C)CCOc1ccc(cn1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016054-01	PvPI4KB		0.0243	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016055	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccccc1Cl	H3D-016055-01	PvPI4KB		0.00144	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016055	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccccc1Cl	H3D-016055-01	PvPI4KB		0.00101	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016056	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccc(c1)Cl	H3D-016056-01	PvPI4KB		0.0171	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016056	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccc(c1)Cl	H3D-016056-01	PvPI4KB		0.0265	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016057	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)Cl	H3D-016057-01	PvPI4KB		0.00587	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016057	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)Cl	H3D-016057-01	PvPI4KB		0.00375	ATP	10	PI	110	2021/09/25	2021/09/25
H3D-016058	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccc(c1)C#N	H3D-016058-01	PvPI4KB		0.417	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016058	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccc(c1)C#N	H3D-016058-01	PvPI4KB		0.0187	ATP	10	PI	110	2021/09/25	2021/09/25
H3D-016058	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccc(c1)C#N	H3D-016058-01	PvPI4KB	<	0.000508	ATP	10	PI	110	2022/02/22	2022/02/22
H3D-016058	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1cccc(c1)C#N	H3D-016058-01	PvPI4KB		0.0000934	ATP	10	PI	110	2022/02/26	2022/03/04
H3D-016059	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C#N	H3D-016059-01	PvPI4KB		0.0389	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016059	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C#N	H3D-016059-01	PvPI4KB		0.0226	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016060	AZD0156	COc1cccc(c1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016060-01	PvPI4KB		0.00482	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016060	AZD0156	COc1cccc(c1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016060-01	PvPI4KB		0.00874	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016061	AZD0156	COc1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016061-01	PvPI4KB		0.00961	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016061	AZD0156	COc1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016061-01	PvPI4KB		0.00455	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016062	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C	H3D-016062-01	PvPI4KB		0.0167	ATP	10	PI	110	2021/09/20	2021/09/20
H3D-016062	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C	H3D-016062-01	PvPI4KB		0.021	ATP	10	PI	110	2021/09/22	2021/09/22
H3D-016063	AZD0156	CC(C)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016063-01	PvPI4KB		0.45	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016063	AZD0156	CC(C)c1ccc(cc1)-c1ccc2ncc3c(c2c1)N(C1CCOCC1)C(=O)N3C	H3D-016063-01	PvPI4KB		0.143	ATP	10	PI	110	2021/09/25	2021/09/25
H3D-016064	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(C)(C)C	H3D-016064-01	PvPI4KB		3.99	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016064	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(C)(C)C	H3D-016064-01	PvPI4KB		3.14	ATP	10	PI	110	2021/09/25	2021/09/25
H3D-016065	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)F	H3D-016065-01	PvPI4KB		0.0213	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016065	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)F	H3D-016065-01	PvPI4KB		0.0205	ATP	10	PI	110	2021/09/25	2021/09/25
H3D-016066	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(F)(F)F	H3D-016066-01	PvPI4KB		0.02	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016066	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)C(F)(F)F	H3D-016066-01	PvPI4KB		0.014	ATP	10	PI	110	2021/09/25	2021/09/25
H3D-016067	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)OC(F)(F)F	H3D-016067-01	PvPI4KB		0.167	ATP	10	PI	110	2021/09/23	2021/09/25
H3D-016067	AZD0156	CN1C(=O)N(C2CCOCC2)c2c1cnc1ccc(cc21)-c1ccc(cc1)OC(F)(F)F	H3D-016067-01	PvPI4KB		0.0911	ATP	10	PI	110	2021/09/25	2021/09/25
